FPR	TPR	Threshold
0.000000	0.010350	13930.158717
0.000000	0.010356	13930.152495
0.000000	0.010383	13930.120597
0.000000	0.010389	13930.113455
0.000000	0.010411	13930.082599
0.000000	0.010417	13930.074416
0.000000	0.010435	13930.048245
0.000000	0.010441	13930.035377
0.000000	0.010456	13930.011136
0.000000	0.010462	13929.996337
0.000000	0.010483	13929.959633
0.000000	0.010489	13929.957298
0.000000	0.010514	13929.920238
0.000000	0.010520	13929.918259
0.000000	0.010538	13929.886170
0.000000	0.010544	13929.879220
0.000000	0.010556	13929.860536
0.000000	0.010562	13929.854989
0.000000	0.010580	13929.846305
0.000000	0.010586	13929.840181
0.000000	0.010598	13929.804796
0.000000	0.010604	13929.801142
0.000000	0.010614	13929.783966
0.000000	0.010620	13929.762104
0.000000	0.010626	13929.749898
0.000000	0.010632	13929.723065
0.000000	0.010650	13929.686784
0.000000	0.010656	13929.684026
0.000000	0.010686	13929.647694
0.000000	0.010692	13929.644988
0.000000	0.010714	13929.612908
0.000000	0.010720	13929.605949
0.000000	0.010741	13929.570511
0.000000	0.010747	13929.566910
0.000000	0.010756	13929.545491
0.000000	0.010762	13929.527872
0.000000	0.010789	13929.491957
0.000000	0.010795	13929.488834
0.000000	0.010820	13929.452163
0.000000	0.010826	13929.449795
