FPR	TPR	Threshold
0.004619	0.006291	-17.464929
0.004619	0.006291	-17.465976
0.004619	0.006303	-17.472954
0.004620	0.006303	-17.475874
0.004620	0.006312	-17.479650
0.004620	0.006312	-17.480723
0.004620	0.006325	-17.487796
0.004621	0.006325	-17.487860
0.004621	0.006340	-17.497949
0.004621	0.006340	-17.498633
0.004621	0.006343	-17.498991
0.004622	0.006343	-17.501034
0.004622	0.006361	-17.510931
0.004623	0.006361	-17.513692
0.004623	0.006379	-17.522521
0.004624	0.006379	-17.524226
0.004624	0.006388	-17.530191
0.004624	0.006388	-17.530234
0.004624	0.006397	-17.534795
0.004625	0.006397	-17.537025
0.004625	0.006415	-17.547070
0.004626	0.006415	-17.548324
0.004626	0.006418	-17.549403
0.004626	0.006418	-17.549759
0.004626	0.006434	-17.559473
0.004627	0.006434	-17.560172
0.004627	0.006437	-17.561259
0.004627	0.006437	-17.562630
0.004627	0.006455	-17.573095
0.004628	0.006455	-17.574423
0.004628	0.006467	-17.581068
0.004628	0.006467	-17.581283
0.004628	0.006473	-17.584354
0.004629	0.006473	-17.586544
0.004629	0.006491	-17.596438
0.004630	0.006491	-17.597185
0.004630	0.006497	-17.599999
0.004630	0.006497	-17.602029
0.004630	0.006515	-17.612825
0.004631	0.006515	-17.614023
0.004631	0.006518	-17.615693
0.004631	0.006518	-17.616946
0.004631	0.006530	-17.624127
0.004632	0.006530	-17.625110
0.004632	0.006540	-17.629066
0.004633	0.006540	-17.629987
0.004633	0.006546	-17.633345
0.004633	0.006546	-17.635624
0.004633	0.006567	-17.647014
0.004634	0.006567	-17.649452
0.004634	0.006585	-17.658947
0.004635	0.006585	-17.659960
0.004635	0.006588	-17.662066
0.004635	0.006588	-17.662110
0.004635	0.006609	-17.675003
0.004637	0.006609	-17.678003
0.004637	0.006627	-17.687137
0.004637	0.006627	-17.687164
0.004637	0.006640	-17.695713
0.004638	0.006640	-17.696083
0.004638	0.006646	-17.699711
0.004638	0.006646	-17.699861
0.004638	0.006667	-17.714073
0.004640	0.006667	-17.715067
0.004640	0.006682	-17.724935
0.004640	0.006682	-17.725451
0.004640	0.006688	-17.728448
0.004641	0.006688	-17.729747
0.004641	0.006703	-17.738248
0.004641	0.006703	-17.740254
0.004641	0.006715	-17.745777
0.004642	0.006715	-17.746428
0.004642	0.006727	-17.753740
0.004642	0.006727	-17.754148
0.004642	0.006739	-17.762432
0.004643	0.006739	-17.764357
0.004643	0.006746	-17.766017
0.004644	0.006746	-17.766161
0.004644	0.006758	-17.774473
0.004644	0.006758	-17.777064
0.004644	0.006764	-17.778555
0.004645	0.006764	-17.781411
0.004645	0.006779	-17.789445
0.004645	0.006779	-17.791155
0.004645	0.006791	-17.797452
0.004646	0.006791	-17.797986
0.004646	0.006803	-17.805278
0.004647	0.006803	-17.807520
0.004647	0.006809	-17.809140
0.004647	0.006809	-17.810116
0.004647	0.006824	-17.820794
0.004648	0.006824	-17.821691
0.004648	0.006839	-17.829328
0.004649	0.006839	-17.832594
0.004649	0.006861	-17.845072
0.004650	0.006861	-17.846032
0.004650	0.006879	-17.857057
0.004651	0.006879	-17.857668
0.004651	0.006891	-17.865561
0.004651	0.006891	-17.865587
0.004651	0.006897	-17.869041
0.004652	0.006897	-17.871059
0.004652	0.006906	-17.875812
0.004652	0.006906	-17.876884
0.004652	0.006921	-17.884806
0.004653	0.006921	-17.886134
0.004653	0.006936	-17.896310
0.004654	0.006936	-17.896537
0.004654	0.006939	-17.897313
0.004654	0.006939	-17.897615
0.004654	0.006958	-17.909438
0.004655	0.006958	-17.912489
0.004655	0.006970	-17.917424
0.004657	0.006970	-17.919062
0.004657	0.006976	-17.921639
0.004657	0.006976	-17.922661
0.004657	0.006985	-17.929291
0.004658	0.006985	-17.929658
0.004658	0.006988	-17.930169
0.004659	0.006988	-17.931196
0.004659	0.006994	-17.934226
0.004659	0.006994	-17.935252
0.004659	0.006997	-17.937786
0.004660	0.006997	-17.938771
0.004660	0.007006	-17.943192
0.004661	0.007006	-17.946151
0.004661	0.007012	-17.947700
0.004662	0.007012	-17.949359
0.004662	0.007018	-17.952850
0.004662	0.007018	-17.953128
0.004662	0.007021	-17.955628
0.004663	0.007021	-17.955945
0.004663	0.007027	-17.960099
0.004664	0.007027	-17.962174
0.004664	0.007033	-17.963967
0.004665	0.007033	-17.966268
0.004665	0.007039	-17.968741
0.004665	0.007039	-17.970327
0.004665	0.007045	-17.972957
0.004666	0.007045	-17.974379
0.004666	0.007051	-17.978811
0.004666	0.007051	-17.980094
0.004666	0.007054	-17.981248
0.004667	0.007054	-17.981743
0.004667	0.007058	-17.983557
0.004668	0.007058	-17.984691
0.004668	0.007061	-17.985766
0.004668	0.007061	-17.986294
0.004668	0.007067	-17.990146
0.004669	0.007067	-17.993288
0.004669	0.007073	-17.993705
0.004669	0.007073	-17.995809
0.004669	0.007079	-17.999097
0.004671	0.007079	-18.000997
0.004671	0.007091	-18.009659
0.004672	0.007091	-18.010334
0.004672	0.007094	-18.011456
0.004672	0.007094	-18.014631
0.004672	0.007100	-18.015269
0.004673	0.007100	-18.015512
0.004673	0.007106	-18.019940
0.004673	0.007106	-18.023068
0.004673	0.007112	-18.024972
0.004674	0.007112	-18.026791
0.004674	0.007115	-18.028607
0.004675	0.007115	-18.029234
0.004675	0.007118	-18.030628
